t_seconds,iso_time,node,private_mb
0.016,2026-04-21T20:11:10,0,1.71
0.016,2026-04-21T20:11:10,1,1042.93
1.049,2026-04-21T20:11:11,0,1.71
1.049,2026-04-21T20:11:11,1,2676.18
2.128,2026-04-21T20:11:13,0,1.71
2.128,2026-04-21T20:11:13,1,4383.3
3.259,2026-04-21T20:11:14,0,1.71
3.259,2026-04-21T20:11:14,1,6161.66
4.438,2026-04-21T20:11:15,0,1.71
4.438,2026-04-21T20:11:15,1,8013.46
5.668,2026-04-21T20:11:16,0,1.71
5.668,2026-04-21T20:11:16,1,9945.2
6.954,2026-04-21T20:11:18,0,1.71
6.954,2026-04-21T20:11:18,1,11961.08
8.293,2026-04-21T20:11:19,0,1.71
8.293,2026-04-21T20:11:19,1,14064.29
9.690,2026-04-21T20:11:20,0,1.71
9.690,2026-04-21T20:11:20,1,16259.42
11.147,2026-04-21T20:11:22,0,1.77
11.147,2026-04-21T20:11:22,1,16384.03
12.611,2026-04-21T20:11:23,0,257.77
12.611,2026-04-21T20:11:23,1,16128.02
14.068,2026-04-21T20:11:25,0,513.77
14.068,2026-04-21T20:11:25,1,15872.02
15.517,2026-04-21T20:11:26,0,769.77
15.517,2026-04-21T20:11:26,1,15616.02
16.977,2026-04-21T20:11:28,0,1025.77
16.977,2026-04-21T20:11:28,1,15360.02
18.421,2026-04-21T20:11:29,0,1281.77
18.421,2026-04-21T20:11:29,1,15104.02
19.871,2026-04-21T20:11:31,0,1537.77
19.871,2026-04-21T20:11:31,1,14848.02
21.331,2026-04-21T20:11:32,0,1793.77
21.331,2026-04-21T20:11:32,1,14592.02
22.784,2026-04-21T20:11:34,0,2049.77
22.784,2026-04-21T20:11:34,1,14336.02
24.226,2026-04-21T20:11:35,0,2305.77
24.226,2026-04-21T20:11:35,1,14080.02
25.673,2026-04-21T20:11:36,0,2448.0
25.673,2026-04-21T20:11:36,1,13937.8
27.115,2026-04-21T20:11:38,0,2798.05
27.115,2026-04-21T20:11:38,1,13587.75
28.559,2026-04-21T20:11:39,0,2817.77
28.559,2026-04-21T20:11:39,1,13568.02
30.020,2026-04-21T20:11:41,0,3073.77
30.020,2026-04-21T20:11:41,1,13312.02
31.467,2026-04-21T20:11:42,0,3398.89
31.467,2026-04-21T20:11:42,1,12986.91
32.917,2026-04-21T20:11:44,0,3585.77
32.917,2026-04-21T20:11:44,1,12800.02
34.368,2026-04-21T20:11:45,0,3841.77
34.368,2026-04-21T20:11:45,1,12544.02
35.799,2026-04-21T20:11:47,0,4097.77
35.799,2026-04-21T20:11:47,1,12288.02
37.246,2026-04-21T20:11:48,0,4353.77
37.246,2026-04-21T20:11:48,1,12032.02
38.695,2026-04-21T20:11:49,0,4609.77
38.695,2026-04-21T20:11:49,1,11776.02
40.124,2026-04-21T20:11:51,0,4865.77
40.124,2026-04-21T20:11:51,1,11520.02
41.570,2026-04-21T20:11:52,0,5121.77
41.570,2026-04-21T20:11:52,1,11264.02
43.005,2026-04-21T20:11:54,0,5377.77
43.005,2026-04-21T20:11:54,1,11008.02
44.439,2026-04-21T20:11:55,0,5633.77
44.439,2026-04-21T20:11:55,1,10752.02
45.871,2026-04-21T20:11:57,0,5825.34
45.871,2026-04-21T20:11:57,1,10560.46
47.291,2026-04-21T20:11:58,0,6145.77
47.291,2026-04-21T20:11:58,1,10240.02
48.714,2026-04-21T20:11:59,0,6171.77
48.714,2026-04-21T20:11:59,1,10214.03
50.157,2026-04-21T20:12:01,0,6552.96
50.157,2026-04-21T20:12:01,1,9832.84
51.576,2026-04-21T20:12:02,0,6657.77
51.576,2026-04-21T20:12:02,1,9728.02
53.013,2026-04-21T20:12:04,0,6913.77
53.013,2026-04-21T20:12:04,1,9472.02
54.442,2026-04-21T20:12:05,0,7425.77
54.442,2026-04-21T20:12:05,1,8960.02
55.855,2026-04-21T20:12:07,0,7681.77
55.855,2026-04-21T20:12:07,1,8704.02
57.261,2026-04-21T20:12:08,0,7937.77
57.261,2026-04-21T20:12:08,1,8448.02
58.671,2026-04-21T20:12:09,0,8184.46
58.671,2026-04-21T20:12:09,1,8201.33
60.072,2026-04-21T20:12:11,0,8345.7
60.072,2026-04-21T20:12:11,1,8040.1
61.482,2026-04-21T20:12:12,0,8518.2
61.482,2026-04-21T20:12:12,1,7867.59
62.911,2026-04-21T20:12:14,0,8705.77
62.911,2026-04-21T20:12:14,1,7680.02
64.322,2026-04-21T20:12:15,0,9217.77
64.322,2026-04-21T20:12:15,1,7168.02
65.733,2026-04-21T20:12:16,0,9473.77
65.733,2026-04-21T20:12:16,1,6912.02
67.134,2026-04-21T20:12:18,0,9729.77
67.134,2026-04-21T20:12:18,1,6656.02
68.530,2026-04-21T20:12:19,0,9958.96
68.530,2026-04-21T20:12:19,1,6426.83
69.925,2026-04-21T20:12:21,0,10124.85
69.925,2026-04-21T20:12:21,1,6260.95
71.338,2026-04-21T20:12:22,0,10241.77
71.338,2026-04-21T20:12:22,1,6144.02
72.749,2026-04-21T20:12:23,0,10497.77
72.749,2026-04-21T20:12:23,1,5888.02
74.153,2026-04-21T20:12:25,0,10753.77
74.153,2026-04-21T20:12:25,1,5632.02
75.559,2026-04-21T20:12:26,0,11009.77
75.559,2026-04-21T20:12:26,1,5376.02
76.955,2026-04-21T20:12:28,0,11265.77
76.955,2026-04-21T20:12:28,1,5120.02
78.364,2026-04-21T20:12:29,0,11521.77
78.364,2026-04-21T20:12:29,1,4864.02
79.752,2026-04-21T20:12:30,0,11777.77
79.752,2026-04-21T20:12:30,1,4608.02
81.143,2026-04-21T20:12:32,0,12004.05
81.143,2026-04-21T20:12:32,1,4381.75
82.539,2026-04-21T20:12:33,0,12289.77
82.539,2026-04-21T20:12:33,1,4096.03
83.924,2026-04-21T20:12:35,0,12289.77
83.924,2026-04-21T20:12:35,1,4096.03
85.316,2026-04-21T20:12:36,0,12289.77
85.316,2026-04-21T20:12:36,1,4096.03
86.711,2026-04-21T20:12:37,0,12289.77
86.711,2026-04-21T20:12:37,1,4096.03
88.109,2026-04-21T20:12:39,0,12289.77
88.109,2026-04-21T20:12:39,1,4096.03
89.510,2026-04-21T20:12:40,0,12289.77
89.510,2026-04-21T20:12:40,1,4096.03
90.908,2026-04-21T20:12:42,0,12289.77
90.908,2026-04-21T20:12:42,1,4096.03
92.298,2026-04-21T20:12:43,0,12289.77
92.298,2026-04-21T20:12:43,1,4096.03
93.686,2026-04-21T20:12:44,0,12289.77
93.686,2026-04-21T20:12:44,1,4096.03
95.086,2026-04-21T20:12:46,0,12289.77
95.086,2026-04-21T20:12:46,1,4096.03
96.486,2026-04-21T20:12:47,0,12289.77
96.486,2026-04-21T20:12:47,1,4096.03
97.881,2026-04-21T20:12:49,0,12289.77
97.881,2026-04-21T20:12:49,1,4096.03
99.267,2026-04-21T20:12:50,0,12289.77
99.267,2026-04-21T20:12:50,1,4096.03
100.662,2026-04-21T20:12:51,0,12289.77
100.662,2026-04-21T20:12:51,1,4096.03
102.066,2026-04-21T20:12:53,0,12289.77
102.066,2026-04-21T20:12:53,1,4096.03
103.461,2026-04-21T20:12:54,0,12289.77
103.461,2026-04-21T20:12:54,1,4096.03
104.850,2026-04-21T20:12:56,0,12289.77
104.850,2026-04-21T20:12:56,1,4096.03
106.237,2026-04-21T20:12:57,0,12289.77
106.237,2026-04-21T20:12:57,1,4096.03
107.648,2026-04-21T20:12:58,0,12289.77
107.648,2026-04-21T20:12:58,1,4096.03
109.053,2026-04-21T20:13:00,0,12289.77
109.053,2026-04-21T20:13:00,1,4096.03
110.453,2026-04-21T20:13:01,0,12289.77
110.453,2026-04-21T20:13:01,1,4096.03
111.844,2026-04-21T20:13:03,0,12289.77
111.844,2026-04-21T20:13:03,1,4096.03
113.231,2026-04-21T20:13:04,0,12289.77
113.231,2026-04-21T20:13:04,1,4096.03
114.633,2026-04-21T20:13:05,0,12289.77
114.633,2026-04-21T20:13:05,1,4096.03
116.033,2026-04-21T20:13:07,0,12289.77
116.033,2026-04-21T20:13:07,1,4096.03
117.426,2026-04-21T20:13:08,0,12289.77
117.426,2026-04-21T20:13:08,1,4096.03
118.817,2026-04-21T20:13:09,0,12289.77
118.817,2026-04-21T20:13:09,1,4096.03
120.211,2026-04-21T20:13:11,0,12289.77
120.211,2026-04-21T20:13:11,1,4096.03
121.623,2026-04-21T20:13:12,0,12289.77
121.623,2026-04-21T20:13:12,1,4096.03
123.027,2026-04-21T20:13:14,0,12289.77
123.027,2026-04-21T20:13:14,1,4096.03
124.420,2026-04-21T20:13:15,0,12289.77
124.420,2026-04-21T20:13:15,1,4096.03
125.817,2026-04-21T20:13:16,0,12289.77
125.817,2026-04-21T20:13:16,1,4096.03
127.220,2026-04-21T20:13:18,0,12289.77
127.220,2026-04-21T20:13:18,1,4096.03
128.603,2026-04-21T20:13:19,0,12289.77
128.603,2026-04-21T20:13:19,1,4096.03
129.999,2026-04-21T20:13:21,0,12289.77
129.999,2026-04-21T20:13:21,1,4096.03
131.396,2026-04-21T20:13:22,0,12289.77
131.396,2026-04-21T20:13:22,1,4096.03
132.790,2026-04-21T20:13:23,0,12289.77
132.790,2026-04-21T20:13:23,1,4096.03
134.180,2026-04-21T20:13:25,0,12289.77
134.180,2026-04-21T20:13:25,1,4096.03
135.580,2026-04-21T20:13:26,0,12289.77
135.580,2026-04-21T20:13:26,1,4096.03
136.980,2026-04-21T20:13:28,0,12289.77
136.980,2026-04-21T20:13:28,1,4096.03
138.378,2026-04-21T20:13:29,0,12289.77
138.378,2026-04-21T20:13:29,1,4096.03
139.765,2026-04-21T20:13:30,0,12289.77
139.765,2026-04-21T20:13:30,1,4096.03
141.162,2026-04-21T20:13:32,0,12289.77
141.162,2026-04-21T20:13:32,1,4096.03
142.564,2026-04-21T20:13:33,0,12289.77
142.564,2026-04-21T20:13:33,1,4096.03
143.964,2026-04-21T20:13:35,0,12289.77
143.964,2026-04-21T20:13:35,1,4096.03
145.358,2026-04-21T20:13:36,0,12289.77
145.358,2026-04-21T20:13:36,1,4096.03
146.748,2026-04-21T20:13:37,0,12289.77
146.748,2026-04-21T20:13:37,1,4096.03
148.148,2026-04-21T20:13:39,0,12289.77
148.148,2026-04-21T20:13:39,1,4096.03
149.547,2026-04-21T20:13:40,0,12289.77
149.547,2026-04-21T20:13:40,1,4096.03
150.946,2026-04-21T20:13:42,0,12289.77
150.946,2026-04-21T20:13:42,1,4096.03
152.335,2026-04-21T20:13:43,0,12289.77
152.335,2026-04-21T20:13:43,1,4096.03
153.726,2026-04-21T20:13:44,0,12289.77
153.726,2026-04-21T20:13:44,1,4096.03
155.131,2026-04-21T20:13:46,0,12289.77
155.131,2026-04-21T20:13:46,1,4096.03
156.528,2026-04-21T20:13:47,0,12289.77
156.528,2026-04-21T20:13:47,1,4096.03
157.917,2026-04-21T20:13:49,0,12289.77
157.917,2026-04-21T20:13:49,1,4096.03
159.305,2026-04-21T20:13:50,0,12289.77
159.305,2026-04-21T20:13:50,1,4096.03
160.704,2026-04-21T20:13:51,0,12289.77
160.704,2026-04-21T20:13:51,1,4096.03
162.105,2026-04-21T20:13:53,0,12289.77
162.105,2026-04-21T20:13:53,1,4096.03
163.501,2026-04-21T20:13:54,0,12289.77
163.501,2026-04-21T20:13:54,1,4096.03
164.893,2026-04-21T20:13:56,0,12289.77
164.893,2026-04-21T20:13:56,1,4096.03
166.282,2026-04-21T20:13:57,0,12289.77
166.282,2026-04-21T20:13:57,1,4096.03
167.678,2026-04-21T20:13:58,0,12289.77
167.678,2026-04-21T20:13:58,1,4096.03
169.078,2026-04-21T20:14:00,0,12289.77
169.078,2026-04-21T20:14:00,1,4096.03
170.476,2026-04-21T20:14:01,0,12289.77
170.476,2026-04-21T20:14:01,1,4096.03
171.869,2026-04-21T20:14:03,0,12289.77
171.869,2026-04-21T20:14:03,1,4096.03
173.269,2026-04-21T20:14:04,0,12289.77
173.269,2026-04-21T20:14:04,1,4096.03
174.665,2026-04-21T20:14:05,0,12289.77
174.665,2026-04-21T20:14:05,1,4096.03
176.069,2026-04-21T20:14:06,0,1.77
176.069,2026-04-21T20:14:06,1,0.03
